month,trades,pnl,win_rate,avg_edge
2025-12,3,-76.07999999999998,0.6666666666666666,0.03672610118154667
2026-01,1751,4170.3899999999985,0.6727584237578527,0.045429640111211395
2026-02,1435,4464.36,0.5386759581881533,0.04901171287019857
2026-03,1420,19348.379999999994,0.5401408450704225,0.04389539895931902
2026-04,1411,17724.509999999995,0.5747696669029058,0.0430998903405908
2026-05,1328,8941.249999999995,0.5504518072289156,0.042863643741677525
2026-06,2119,16295.279999999999,0.5408211420481359,0.050359018905050526
2026-07,2609,31921.329999999994,0.5914143349942507,0.05246728506604582
2026-08,983,3739.259999999993,0.590030518819939,0.05125074581178821
