close_time,bankroll_after,pnl
2026-01-02 07:30:00+00:00,11691.369999999999,135.22000000000003
2026-01-02 07:45:00+00:00,11795.9,104.53000000000002
2026-01-02 08:00:00+00:00,11557.369999999999,-238.53000000000003
2026-01-02 08:15:00+00:00,11320.589999999998,-236.77999999999997
2026-01-02 08:30:00+00:00,11089.769999999999,-230.82
2026-01-02 09:00:00+00:00,10862.73,-227.03999999999996
2026-01-02 09:15:00+00:00,10639.439999999999,-223.29
2026-01-02 09:30:00+00:00,10769.359999999999,129.92
2026-01-02 09:45:00+00:00,10547.999999999998,-221.36
2026-01-02 10:15:00+00:00,10354.839999999998,-193.16
2026-01-02 10:30:00+00:00,10728.449999999999,373.61
2026-01-02 10:45:00+00:00,10761.21,32.76000000000001
2026-01-02 11:00:00+00:00,11015.82,254.61000000000004
2026-01-02 11:15:00+00:00,11118.98,103.16000000000001
2026-01-02 11:30:00+00:00,11249.109999999999,130.13
2026-01-02 11:45:00+00:00,11283.449999999999,34.33999999999999
2026-01-02 12:00:00+00:00,11323.8,40.349999999999966
2026-01-02 12:15:00+00:00,11361.32,37.52
2026-01-02 12:30:00+00:00,11494.36,133.04000000000002
2026-01-02 12:45:00+00:00,11258.12,-236.23999999999998
2026-01-02 13:00:00+00:00,11358.990000000002,100.87000000000002
2026-01-02 13:15:00+00:00,11402.7,43.709999999999965
2026-01-02 14:15:00+00:00,11167.820000000002,-234.88000000000002
2026-01-02 14:30:00+00:00,10936.910000000002,-230.91
2026-01-02 14:45:00+00:00,11156.560000000001,219.65
2026-01-02 15:00:00+00:00,10930.44,-226.12
2026-01-02 15:15:00+00:00,10707.27,-223.17000000000002
2026-01-02 15:30:00+00:00,10748.58,41.31000000000002
2026-01-02 16:00:00+00:00,10793.03,44.449999999999996
2026-01-02 16:15:00+00:00,10572.070000000002,-220.95999999999995
2026-01-02 16:30:00+00:00,10596.510000000002,24.439999999999994
2026-01-02 16:45:00+00:00,10623.530000000002,27.02000000000001
2026-01-02 17:00:00+00:00,10406.350000000002,-217.18
2026-01-02 17:15:00+00:00,10491.080000000002,84.72999999999999
2026-01-02 17:30:00+00:00,10553.79,62.71000000000001
2026-01-02 17:45:00+00:00,10688.29,134.5
2026-01-02 18:00:00+00:00,10775.300000000001,87.01
2026-01-02 18:30:00+00:00,10554.43,-220.86999999999998
2026-01-02 18:45:00+00:00,10648.9,94.47000000000001
2026-01-02 19:15:00+00:00,10744.289999999999,95.39
2026-01-02 19:30:00+00:00,10523.199999999999,-221.09000000000003
2026-01-02 19:45:00+00:00,10560.839999999998,37.63999999999997
2026-01-02 20:00:00+00:00,10616.989999999998,56.150000000000006
2026-01-02 20:15:00+00:00,10758.099999999999,141.10999999999999
2026-01-02 20:30:00+00:00,10854.399999999998,96.30000000000004
2026-01-02 20:45:00+00:00,10631.619999999997,-222.78
2026-01-02 21:45:00+00:00,10755.929999999997,124.31
2026-01-02 22:15:00+00:00,10794.479999999996,38.54999999999998
2026-01-02 23:00:00+00:00,10895.749999999996,101.27000000000002
2026-01-02 23:15:00+00:00,11074.119999999997,178.37
2026-01-02 23:30:00+00:00,11401.379999999997,327.26
2026-01-02 23:45:00+00:00,11166.439999999997,-234.94000000000003
2026-01-03 00:00:00+00:00,10937.009999999997,-229.42999999999998
2026-01-03 00:15:00+00:00,10738.759999999997,-198.25
2026-01-03 00:30:00+00:00,10520.499999999996,-218.26
2026-01-03 00:45:00+00:00,10666.359999999997,145.85999999999996
2026-01-03 01:00:00+00:00,10509.009999999997,-157.34999999999997
2026-01-03 01:15:00+00:00,10293.229999999996,-215.78
2026-01-03 01:30:00+00:00,10377.099999999997,83.87000000000002
2026-01-03 02:15:00+00:00,10398.649999999996,21.55
2026-01-03 03:15:00+00:00,10569.049999999996,170.4
2026-01-03 03:30:00+00:00,10692.639999999996,123.58999999999999
2026-01-03 03:45:00+00:00,10484.239999999996,-208.4
2026-01-03 04:00:00+00:00,10268.699999999995,-215.54000000000002
2026-01-03 04:15:00+00:00,10405.479999999996,136.78
2026-01-03 04:30:00+00:00,10190.029999999995,-215.45
2026-01-03 04:45:00+00:00,10244.309999999996,54.27999999999999
2026-01-03 05:15:00+00:00,10518.459999999995,274.15
2026-01-03 05:30:00+00:00,10646.889999999996,128.43
2026-01-03 06:15:00+00:00,10426.079999999996,-220.81
2026-01-03 06:30:00+00:00,10523.889999999996,97.81000000000003
2026-01-03 07:00:00+00:00,10561.529999999995,37.64
2026-01-03 07:45:00+00:00,10358.199999999995,-203.33
2026-01-03 08:00:00+00:00,10143.719999999996,-214.48
2026-01-03 08:15:00+00:00,10267.669999999996,123.95000000000002
2026-01-03 08:45:00+00:00,10056.289999999997,-211.38000000000002
2026-01-03 09:00:00+00:00,10146.189999999997,89.9
2026-01-03 09:15:00+00:00,9939.639999999998,-206.54999999999998
2026-01-03 09:30:00+00:00,9735.709999999997,-203.92999999999998
2026-01-03 10:00:00+00:00,9835.589999999997,99.88000000000004
2026-01-03 10:15:00+00:00,9945.929999999997,110.34
2026-01-03 11:00:00+00:00,10078.389999999996,132.46
2026-01-03 11:45:00+00:00,9871.949999999995,-206.43999999999997
2026-01-03 12:00:00+00:00,9907.329999999994,35.379999999999995
2026-01-03 12:45:00+00:00,9705.059999999994,-202.26999999999998
2026-01-03 13:15:00+00:00,9863.949999999993,158.89
2026-01-03 13:45:00+00:00,9896.669999999993,32.72000000000001
2026-01-03 14:15:00+00:00,9692.999999999993,-203.67000000000002
2026-01-03 14:30:00+00:00,9504.929999999993,-188.07
2026-01-03 14:45:00+00:00,9857.869999999994,352.94
2026-01-03 15:00:00+00:00,9950.329999999993,92.46000000000001
2026-01-03 15:15:00+00:00,10043.739999999993,93.41000000000003
2026-01-03 15:45:00+00:00,10281.309999999992,237.57000000000002
2026-01-03 16:00:00+00:00,10423.949999999992,142.64
2026-01-03 16:30:00+00:00,10210.849999999991,-213.09999999999997
2026-01-03 16:45:00+00:00,10002.449999999992,-208.4
2026-01-03 17:00:00+00:00,10096.169999999991,93.72000000000003
2026-01-03 17:15:00+00:00,10140.789999999992,44.619999999999976
2026-01-03 18:45:00+00:00,10227.229999999992,86.44000000000001
2026-01-03 19:00:00+00:00,10018.429999999993,-208.79999999999998
2026-01-03 19:15:00+00:00,10100.019999999993,81.59000000000002
2026-01-03 19:45:00+00:00,10167.069999999992,67.05
2026-01-03 20:00:00+00:00,9955.529999999992,-211.54000000000002
2026-01-03 21:00:00+00:00,9823.959999999992,-131.57
2026-01-03 21:15:00+00:00,9867.329999999993,43.36999999999999
2026-01-03 21:30:00+00:00,9662.349999999993,-204.98000000000002
2026-01-03 22:00:00+00:00,9748.899999999992,86.55000000000003
2026-01-03 22:15:00+00:00,9836.059999999992,87.16000000000001
2026-01-03 22:45:00+00:00,9924.129999999992,88.07000000000002
2026-01-03 23:00:00+00:00,10035.539999999992,111.41000000000001
2026-01-03 23:15:00+00:00,10186.879999999992,151.33999999999997
2026-01-03 23:45:00+00:00,9975.369999999992,-211.50999999999996
2026-01-04 00:00:00+00:00,10073.299999999992,97.93000000000004
2026-01-04 00:30:00+00:00,10238.389999999992,165.08999999999997
2026-01-04 00:45:00+00:00,10027.689999999991,-210.70000000000002
2026-01-04 01:00:00+00:00,9821.179999999991,-206.51000000000002
2026-01-04 01:15:00+00:00,9931.169999999991,109.99
2026-01-04 01:30:00+00:00,10080.81999999999,149.64999999999998
2026-01-04 01:45:00+00:00,10189.12999999999,108.31
2026-01-04 02:00:00+00:00,9977.63999999999,-211.48999999999998
2026-01-04 02:15:00+00:00,10268.06999999999,290.42999999999995
2026-01-04 02:30:00+00:00,10055.14999999999,-212.92
2026-01-04 02:45:00+00:00,10283.52999999999,228.38000000000002
2026-01-04 03:00:00+00:00,10367.11999999999,83.59
2026-01-04 03:30:00+00:00,10412.81999999999,45.69999999999999
2026-01-04 03:45:00+00:00,10199.71999999999,-213.09999999999997
2026-01-04 04:00:00+00:00,10295.32999999999,95.61000000000003
2026-01-04 04:30:00+00:00,10081.82999999999,-213.49999999999997
2026-01-04 05:00:00+00:00,10227.55999999999,145.73
2026-01-04 05:15:00+00:00,10352.62999999999,125.07000000000001
2026-01-04 05:30:00+00:00,10389.669999999991,37.039999999999985
2026-01-04 06:30:00+00:00,10539.939999999991,150.26999999999998
2026-01-04 06:45:00+00:00,10638.699999999992,98.76000000000003
2026-01-04 07:00:00+00:00,10421.559999999992,-217.14000000000001
2026-01-04 07:15:00+00:00,10510.649999999992,89.08999999999997
2026-01-04 07:30:00+00:00,10596.239999999993,85.59
2026-01-04 08:00:00+00:00,10380.399999999992,-215.83999999999997
2026-01-04 08:45:00+00:00,10536.809999999992,156.41
2026-01-04 09:00:00+00:00,10577.319999999992,40.51000000000002
2026-01-04 09:15:00+00:00,10676.389999999992,99.07000000000002
2026-01-04 09:30:00+00:00,10458.549999999992,-217.83999999999997
2026-01-04 10:30:00+00:00,10603.609999999991,145.06
2026-01-04 11:00:00+00:00,10383.15999999999,-220.45
2026-01-04 11:15:00+00:00,10533.429999999991,150.26999999999998
2026-01-04 11:30:00+00:00,10619.019999999991,85.59
2026-01-04 11:45:00+00:00,10682.40999999999,63.39000000000001
2026-01-04 12:00:00+00:00,10807.449999999992,125.03999999999999
2026-01-04 12:15:00+00:00,10587.319999999992,-220.13000000000002
2026-01-04 12:30:00+00:00,10369.479999999992,-217.84000000000003
2026-01-04 12:45:00+00:00,10507.439999999991,137.96000000000004
2026-01-04 13:00:00+00:00,10534.23999999999,26.8
2026-01-04 13:15:00+00:00,10574.74999999999,40.50999999999999
2026-01-04 14:00:00+00:00,10606.97999999999,32.23000000000001
2026-01-04 14:45:00+00:00,10644.919999999991,37.94000000000002
2026-01-04 15:15:00+00:00,10769.599999999991,124.68
2026-01-04 16:15:00+00:00,10808.14999999999,38.55000000000001
2026-01-04 16:30:00+00:00,10896.019999999991,87.86999999999998
2026-01-04 16:45:00+00:00,10673.949999999992,-222.07000000000002
2026-01-04 17:00:00+00:00,10712.199999999992,38.249999999999986
2026-01-04 17:15:00+00:00,10756.479999999992,44.27999999999999
2026-01-04 17:30:00+00:00,10800.929999999993,44.449999999999996
2026-01-04 17:45:00+00:00,10839.629999999994,38.699999999999974
2026-01-04 18:00:00+00:00,10618.259999999993,-221.37000000000003
2026-01-04 18:45:00+00:00,10653.379999999994,35.12
2026-01-04 19:00:00+00:00,10753.389999999994,100.01000000000002
2026-01-04 19:15:00+00:00,10786.279999999993,32.89
2026-01-04 19:45:00+00:00,10819.169999999993,32.89
2026-01-04 20:15:00+00:00,10596.349999999993,-222.82000000000002
2026-01-04 20:30:00+00:00,10379.919999999993,-216.42999999999998
2026-01-04 20:45:00+00:00,10472.869999999994,92.95000000000002
2026-01-04 21:00:00+00:00,10257.329999999993,-215.54000000000002
2026-01-04 21:15:00+00:00,10047.279999999993,-210.04999999999998
2026-01-04 21:30:00+00:00,10137.179999999993,89.9
2026-01-04 21:45:00+00:00,10191.039999999994,53.85999999999999
2026-01-04 22:00:00+00:00,10332.469999999994,141.42999999999998
2026-01-04 22:15:00+00:00,10123.509999999995,-208.96
2026-01-04 22:30:00+00:00,10162.409999999994,38.89999999999998
2026-01-04 22:45:00+00:00,10257.709999999994,95.30000000000001
2026-01-04 23:00:00+00:00,10050.039999999994,-207.67000000000002
2026-01-04 23:30:00+00:00,9843.869999999994,-206.17
2026-01-04 23:45:00+00:00,10018.699999999993,174.82999999999998
2026-01-05 00:00:00+00:00,9811.769999999993,-206.93
2026-01-05 00:15:00+00:00,9680.199999999993,-131.57
2026-01-05 00:30:00+00:00,9939.149999999994,258.94999999999993
2026-01-05 00:45:00+00:00,9736.039999999994,-203.10999999999999
2026-01-05 01:00:00+00:00,9534.729999999994,-201.31
2026-01-05 01:15:00+00:00,9339.319999999994,-195.41
2026-01-05 01:30:00+00:00,9147.489999999994,-191.82999999999998
2026-01-05 01:45:00+00:00,8959.589999999995,-187.90000000000003
2026-01-05 02:00:00+00:00,9078.679999999995,119.09000000000002
2026-01-05 02:15:00+00:00,9124.109999999995,45.43000000000001
2026-01-05 02:30:00+00:00,8938.279999999995,-185.83000000000004
2026-01-05 03:15:00+00:00,9014.689999999995,76.41000000000003
2026-01-05 03:30:00+00:00,8830.289999999995,-184.39999999999998
2026-01-05 03:45:00+00:00,8933.519999999995,103.22999999999999
2026-01-05 04:00:00+00:00,8975.619999999995,42.099999999999994
2026-01-05 04:15:00+00:00,9023.449999999995,47.82999999999999
2026-01-05 04:45:00+00:00,8845.589999999995,-177.86
2026-01-05 05:00:00+00:00,8910.729999999994,65.14
2026-01-05 05:15:00+00:00,8937.959999999994,27.22999999999999
2026-01-05 06:00:00+00:00,8752.209999999994,-185.75000000000003
2026-01-05 06:15:00+00:00,8889.799999999994,137.59
2026-01-05 06:45:00+00:00,9310.329999999994,420.53
2026-01-05 07:00:00+00:00,9348.839999999995,38.509999999999984
2026-01-05 07:15:00+00:00,9382.269999999995,33.42999999999998
2026-01-05 07:30:00+00:00,9410.949999999995,28.68000000000001
2026-01-05 07:45:00+00:00,9430.529999999995,19.580000000000005
2026-01-05 08:00:00+00:00,9541.029999999995,110.50000000000001
2026-01-05 08:30:00+00:00,9344.589999999995,-196.44000000000003
2026-01-05 08:45:00+00:00,9385.809999999994,41.21999999999999
2026-01-05 09:00:00+00:00,9510.799999999994,124.99000000000002
2026-01-05 09:15:00+00:00,9555.539999999994,44.73999999999998
2026-01-05 09:45:00+00:00,9359.499999999993,-196.04000000000002
2026-01-05 10:00:00+00:00,9395.519999999993,36.019999999999975
2026-01-05 10:30:00+00:00,9520.509999999993,124.99000000000002
2026-01-05 11:15:00+00:00,9613.899999999992,93.39000000000001
2026-01-05 11:45:00+00:00,9416.019999999993,-197.88000000000002
2026-01-05 12:00:00+00:00,9449.749999999993,33.729999999999976
2026-01-05 12:15:00+00:00,9259.479999999992,-190.27
2026-01-05 12:30:00+00:00,9350.279999999992,90.80000000000001
2026-01-05 12:45:00+00:00,9454.969999999992,104.69000000000001
2026-01-05 13:00:00+00:00,9259.019999999991,-195.95
2026-01-05 13:15:00+00:00,9068.519999999991,-190.5
2026-01-05 14:00:00+00:00,9199.799999999992,131.27999999999997
2026-01-05 14:15:00+00:00,9274.539999999992,74.74
2026-01-05 14:30:00+00:00,9305.289999999992,30.750000000000018
2026-01-05 14:45:00+00:00,9388.489999999993,83.19999999999999
2026-01-05 15:00:00+00:00,9198.499999999993,-189.99
2026-01-05 15:15:00+00:00,9343.009999999993,144.51
2026-01-05 15:30:00+00:00,9452.419999999993,109.41
2026-01-05 15:45:00+00:00,9481.229999999992,28.809999999999995
2026-01-05 16:00:00+00:00,9285.529999999992,-195.70000000000002
2026-01-05 16:15:00+00:00,9403.929999999991,118.39999999999999
2026-01-05 16:30:00+00:00,9509.31999999999,105.38999999999999
2026-01-05 16:45:00+00:00,9625.429999999991,116.10999999999999
2026-01-05 17:00:00+00:00,9711.669999999991,86.24000000000004
2026-01-05 17:15:00+00:00,9798.519999999991,86.85000000000002
2026-01-05 17:30:00+00:00,9894.509999999991,95.99000000000001
2026-01-05 18:15:00+00:00,9971.119999999992,76.61
2026-01-05 18:30:00+00:00,10027.259999999991,56.14
2026-01-05 18:45:00+00:00,10149.709999999992,122.45000000000002
2026-01-05 19:15:00+00:00,10197.469999999992,47.75999999999999
2026-01-05 19:30:00+00:00,9988.669999999993,-208.79999999999998
2026-01-05 19:45:00+00:00,10024.359999999993,35.69000000000002
2026-01-05 20:00:00+00:00,9819.399999999994,-204.95999999999998
2026-01-05 20:15:00+00:00,9619.169999999995,-200.22999999999996
2026-01-05 20:30:00+00:00,9656.149999999994,36.97999999999998
2026-01-05 20:45:00+00:00,9734.599999999995,78.45
2026-01-05 21:00:00+00:00,9792.769999999995,58.169999999999995
2026-01-05 21:15:00+00:00,9872.359999999995,79.59000000000002
2026-01-05 21:30:00+00:00,9969.319999999994,96.96000000000002
2026-01-05 21:45:00+00:00,10054.279999999993,84.95999999999998
2026-01-05 22:00:00+00:00,10144.179999999993,89.89999999999998
2026-01-05 22:45:00+00:00,9937.159999999993,-207.01999999999998
2026-01-05 23:15:00+00:00,10003.229999999992,66.07000000000001
2026-01-05 23:30:00+00:00,10304.979999999992,301.75
2026-01-05 23:45:00+00:00,10454.009999999993,149.03
2026-01-06 00:00:00+00:00,10618.419999999993,164.40999999999997
2026-01-06 00:15:00+00:00,10404.359999999993,-214.06
2026-01-06 00:30:00+00:00,10194.239999999993,-210.12
2026-01-06 01:15:00+00:00,10289.849999999993,95.61
2026-01-06 01:30:00+00:00,10373.439999999993,83.58999999999997
2026-01-06 02:00:00+00:00,10160.799999999994,-212.64000000000001
2026-01-06 02:15:00+00:00,9950.269999999993,-210.53
2026-01-06 02:30:00+00:00,9743.539999999994,-206.73000000000002
2026-01-06 03:15:00+00:00,9773.269999999993,29.730000000000015
2026-01-06 03:30:00+00:00,9852.859999999993,79.58999999999999
2026-01-06 03:45:00+00:00,9653.799999999994,-199.06
2026-01-06 04:00:00+00:00,9702.199999999993,48.39999999999998
2026-01-06 04:15:00+00:00,9742.239999999994,40.03999999999999
2026-01-06 04:45:00+00:00,9543.429999999995,-198.81
2026-01-06 05:00:00+00:00,9346.559999999994,-196.87000000000003
2026-01-06 05:15:00+00:00,9154.759999999995,-191.8
2026-01-06 05:30:00+00:00,8965.799999999996,-188.96
2026-01-06 06:15:00+00:00,9000.379999999996,34.57999999999997
2026-01-06 06:30:00+00:00,9101.169999999996,100.78999999999999
2026-01-06 06:45:00+00:00,9122.209999999997,21.04
2026-01-06 07:30:00+00:00,8935.419999999996,-186.79
2026-01-06 07:45:00+00:00,8751.269999999997,-184.15
2026-01-06 08:00:00+00:00,8572.589999999997,-178.68
2026-01-06 08:15:00+00:00,8610.399999999996,37.809999999999974
2026-01-06 08:30:00+00:00,8432.259999999997,-178.14000000000001
2026-01-06 08:45:00+00:00,8259.109999999997,-173.15
2026-01-06 09:00:00+00:00,8092.619999999997,-166.49
2026-01-06 09:30:00+00:00,8123.839999999997,31.219999999999978
2026-01-06 10:00:00+00:00,8155.059999999998,31.219999999999978
2026-01-06 10:30:00+00:00,7990.439999999998,-164.62
2026-01-06 10:45:00+00:00,7826.559999999998,-163.88
2026-01-06 11:00:00+00:00,7850.499999999997,23.93999999999999
2026-01-06 11:30:00+00:00,7691.299999999997,-159.2
2026-01-06 11:45:00+00:00,7770.139999999998,78.84000000000002
2026-01-06 12:00:00+00:00,7833.4699999999975,63.32999999999999
2026-01-06 12:15:00+00:00,7897.089999999997,63.619999999999976
2026-01-06 12:30:00+00:00,7961.279999999997,64.19
2026-01-06 12:45:00+00:00,8029.129999999997,67.85000000000001
2026-01-06 13:15:00+00:00,8094.459999999997,65.33000000000001
2026-01-06 14:00:00+00:00,8160.359999999997,65.89999999999998
2026-01-06 14:15:00+00:00,8191.739999999997,31.379999999999992
2026-01-06 14:30:00+00:00,8020.849999999997,-170.89000000000001
2026-01-06 14:45:00+00:00,8092.469999999997,71.62000000000002
2026-01-06 15:15:00+00:00,7925.889999999997,-166.58
2026-01-06 15:30:00+00:00,8018.579999999996,92.69000000000001
2026-01-06 16:00:00+00:00,8166.939999999996,148.35999999999999
2026-01-06 16:15:00+00:00,8000.409999999996,-166.53000000000003
2026-01-06 16:30:00+00:00,7834.809999999996,-165.6
2026-01-06 16:45:00+00:00,7673.819999999996,-160.98999999999998
2026-01-06 17:00:00+00:00,7767.529999999996,93.71000000000001
2026-01-06 17:15:00+00:00,7605.679999999996,-161.85
2026-01-06 17:45:00+00:00,7447.4599999999955,-158.22000000000003
2026-01-06 18:00:00+00:00,7293.259999999996,-154.20000000000002
2026-01-06 18:15:00+00:00,7394.389999999996,101.12999999999998
2026-01-06 18:30:00+00:00,7536.719999999996,142.33
2026-01-06 18:45:00+00:00,7379.479999999996,-157.24
2026-01-06 19:00:00+00:00,7481.819999999996,102.33999999999997
2026-01-06 19:15:00+00:00,7690.409999999996,208.59
2026-01-06 19:30:00+00:00,7806.239999999996,115.82999999999997
2026-01-06 20:00:00+00:00,7646.5899999999965,-159.65
2026-01-06 20:15:00+00:00,7666.069999999996,19.47999999999999
2026-01-06 20:30:00+00:00,7737.779999999996,71.70999999999998
2026-01-06 20:45:00+00:00,7767.559999999996,29.779999999999976
2026-01-06 21:45:00+00:00,7795.259999999996,27.7
2026-01-06 22:00:00+00:00,7819.069999999996,23.810000000000002
2026-01-06 22:15:00+00:00,7659.739999999996,-159.33
2026-01-06 22:30:00+00:00,7503.309999999996,-156.43
2026-01-06 23:30:00+00:00,7350.359999999996,-152.95
2026-01-06 23:45:00+00:00,7198.069999999996,-152.29
2026-01-07 00:00:00+00:00,7108.1299999999965,-89.93999999999997
2026-01-07 00:15:00+00:00,7141.539999999996,33.410000000000004
2026-01-07 00:30:00+00:00,7228.899999999996,87.35999999999999
2026-01-07 00:45:00+00:00,7392.999999999996,164.1
2026-01-07 01:00:00+00:00,7567.709999999996,174.71
2026-01-07 01:15:00+00:00,7596.849999999997,29.139999999999997
2026-01-07 01:45:00+00:00,7628.229999999997,31.37999999999998
2026-01-07 02:00:00+00:00,7743.209999999996,114.97999999999998
2026-01-07 02:15:00+00:00,7764.939999999996,21.730000000000015
2026-01-07 02:30:00+00:00,7792.639999999996,27.7
2026-01-07 03:00:00+00:00,7824.869999999995,32.22999999999999
2026-01-07 03:15:00+00:00,7665.489999999995,-159.38
2026-01-07 04:00:00+00:00,7737.199999999995,71.71000000000001
2026-01-07 04:15:00+00:00,7764.899999999995,27.7
2026-01-07 04:30:00+00:00,7859.729999999995,94.83
2026-01-07 04:45:00+00:00,7959.739999999995,100.01
2026-01-07 05:00:00+00:00,8061.279999999995,101.54
2026-01-07 05:15:00+00:00,7896.759999999995,-164.51999999999998
2026-01-07 05:30:00+00:00,7985.179999999995,88.42
2026-01-07 06:00:00+00:00,8013.7899999999945,28.610000000000007
2026-01-07 06:30:00+00:00,7847.069999999994,-166.72
2026-01-07 06:45:00+00:00,7939.029999999994,91.96000000000001
2026-01-07 07:30:00+00:00,8003.4999999999945,64.46999999999998
2026-01-07 07:45:00+00:00,7839.309999999995,-164.19
2026-01-07 08:00:00+00:00,7678.819999999995,-160.48999999999998
2026-01-07 08:15:00+00:00,7521.529999999995,-157.29
2026-01-07 08:30:00+00:00,7625.889999999995,104.35999999999997
2026-01-07 08:45:00+00:00,7798.869999999995,172.98000000000002
